freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-102,31,76,385,10,10,58
5180,-102,37,77,383,10,9,59
5180,-102,20,71,389,14,10,53
5180,-102,46,77,384,11,7,58
5180,-102,43,74,386,12,7,56
5180,-102,39,76,385,11,6,57
5180,-102,50,77,383,10,9,60
5180,-102,34,77,383,10,10,59
5180,-102,52,78,382,10,8,60
5180,-102,36,76,385,10,7,58
5180,-102,37,76,385,12,9,59
5180,-102,38,76,385,12,9,60
5180,-102,38,74,387,14,10,58
5180,-102,39,77,384,11,8,59
5180,-102,40,77,384,10,8,59
5180,-102,35,76,385,11,8,59
5180,-102,34,76,385,11,11,58
5180,-102,39,76,384,11,8,58
5180,-102,30,74,387,13,9,57
5180,-102,54,78,383,10,10,61
5180,-102,42,74,386,13,9,57
5180,-102,46,78,383,10,9,60
5180,-102,50,75,386,12,9,57
5180,-102,51,78,383,11,9,60
5180,-102,45,77,384,11,9,60
5180,-102,43,77,383,11,9,59
5180,-102,46,77,383,10,9,60
5180,-102,42,74,386,12,10,58
5180,-102,38,76,385,10,9,58
5180,-102,31,75,385,12,10,57
5180,-102,31,77,384,11,9,59
5180,-102,49,77,383,11,12,60
5180,-102,30,75,385,11,9,58
5180,-102,55,76,384,11,8,58
5180,-102,30,75,385,12,8,57
5180,-102,41,78,382,11,8,60
5180,-102,51,78,382,9,8,60
5180,-102,40,76,384,10,9,61
5180,-102,34,76,385,12,10,58
5180,-102,30,75,385,11,7,57
5180,-102,27,77,384,10,7,58
5180,-102,41,76,384,10,9,58
5180,-102,36,77,384,10,9,60
5180,-102,34,76,385,11,9,57
5180,-102,44,77,383,10,9,61
5180,-102,42,78,383,11,9,60
5180,-102,37,76,384,11,10,58
5180,-102,65,77,384,10,9,61
5180,-102,46,78,382,10,10,61
5180,-102,44,76,385,11,8,58
5180,-102,31,75,386,11,9,57
5180,-102,35,77,383,10,9,58
5180,-102,56,77,383,11,8,61
5180,-102,37,77,383,12,9,59
5180,-102,36,77,384,10,10,59
5180,-102,46,78,383,9,9,60
5180,-102,45,77,384,11,9,58
5180,-102,40,75,386,12,7,56
5180,-102,45,79,382,9,8,61
5180,-102,38,76,384,11,11,59
5180,-102,46,73,387,13,9,57
5180,-102,45,77,384,12,9,59
5180,-102,42,77,383,11,8,58
5180,-102,38,78,382,10,9,60
5180,-102,27,75,385,11,10,57
5180,-102,33,76,385,11,7,57
5180,-102,24,75,385,11,9,57
5180,-102,38,77,383,10,8,59
5180,-102,47,76,384,10,8,59
5180,-102,46,78,383,9,9,61
5180,-102,50,76,384,11,8,59
5180,-102,43,76,384,10,9,57
5180,-102,42,75,386,12,9,58
5180,-102,31,76,384,10,8,58
5180,-102,40,77,384,10,8,59
5180,-102,42,77,384,10,8,58
5180,-102,48,77,383,11,8,59
5180,-102,29,76,384,11,8,58
5180,-102,24,74,387,11,9,54
5180,-102,43,78,383,11,8,59
5180,-102,51,78,382,10,9,60
5180,-102,35,76,384,11,9,58
5180,-102,29,75,385,12,10,58
5180,-102,27,75,385,12,7,55
5180,-102,26,75,385,12,8,57
5180,-102,30,76,384,10,7,57
5180,-102,40,77,384,11,8,59
5180,-102,52,76,385,12,9,58
5180,-102,35,75,385,10,9,57
5180,-102,22,74,387,11,8,54
5180,-102,36,77,384,10,9,58
5180,-102,18,73,388,10,9,54
5180,-102,34,74,387,12,10,56
5180,-102,38,77,384,10,9,58
5180,-102,35,77,383,10,9,59
5180,-102,58,81,380,9,8,62
5180,-102,43,76,385,11,10,58
5180,-102,45,78,382,9,10,61
5180,-102,35,76,384,10,7,57
5180,-102,37,76,385,12,10,58
5180,-102,44,76,384,11,8,60
5180,-102,26,73,387,12,9,55
5180,-102,61,79,382,9,10,62
5180,-102,40,77,384,10,9,59
5180,-102,42,78,382,8,8,60
5180,-102,36,78,383,9,9,60
5180,-102,34,76,385,11,10,59
5180,-102,39,76,384,11,9,59
5180,-102,45,76,385,11,8,58
5180,-102,40,77,384,12,5,57
5180,-102,45,77,384,12,7,60
5180,-102,49,78,383,10,9,60
5180,-102,47,77,383,10,9,59
5180,-102,38,77,383,11,10,59
5180,-102,48,79,382,9,10,62
5180,-102,42,75,385,12,9,57
5180,-102,27,72,388,13,11,57
5180,-102,43,78,382,10,9,61
5180,-102,43,78,383,8,8,60
5180,-102,36,77,383,10,8,59
5180,-102,33,76,384,11,9,58
5180,-102,33,74,387,12,7,55
5180,-102,35,76,384,11,10,59
5180,-102,30,75,385,11,10,57
5180,-102,25,74,387,13,7,55
5180,-102,48,77,384,10,10,60
5180,-102,30,77,384,10,10,59
5180,-102,49,77,384,10,10,59
5180,-102,48,77,384,10,10,59
5180,-102,48,77,383,10,9,59
5180,-102,33,76,384,11,7,58
5180,-102,34,77,383,10,8,59
5180,-102,33,76,385,11,9,59
5180,-102,22,71,389,13,8,55
5180,-102,38,75,386,11,9,61
5180,-102,42,73,387,12,10,59
5180,-102,32,72,389,13,11,59
5180,-102,41,75,385,13,7,60
5180,-102,35,73,387,12,8,58
5180,-102,37,72,388,13,9,57
5180,-102,42,75,386,12,8,61
5180,-102,27,71,390,15,9,56
5180,-102,34,73,387,13,9,58
5180,-102,53,75,386,12,10,62
5180,-102,35,72,388,13,11,58
5180,-102,35,72,388,14,10,58
5180,-102,33,72,389,14,12,58
5180,-102,38,74,387,12,9,59
5180,-102,55,77,384,11,9,62
5180,-102,45,76,385,11,9,62
5180,-102,29,72,388,13,10,57
5180,-102,52,74,387,13,9,60
5180,-102,34,74,387,13,8,58
5180,-102,38,72,389,14,9,57
5180,-102,39,73,387,13,11,58
5180,-102,33,72,388,13,10,57
5180,-102,40,71,390,11,9,57
5180,-102,40,73,387,13,8,59
5180,-102,39,74,387,12,11,60
5180,-102,27,71,389,14,7,56
5180,-102,44,74,387,12,10,60
5180,-102,28,72,389,12,7,56
5180,-102,30,71,390,16,9,57
5180,-102,42,73,387,13,10,58
5180,-102,49,75,385,11,7,61
5180,-102,52,72,388,13,10,58
5180,-102,35,72,389,14,10,58
5180,-102,41,73,387,14,8,60
5180,-102,34,73,388,13,8,58
5180,-102,27,72,388,12,8,57
5180,-102,38,74,386,13,9,59
5180,-102,38,75,386,12,7,59
5180,-102,31,70,391,15,12,57
5180,-102,42,74,387,12,9,59
5180,-102,32,71,389,12,8,56
5180,-102,59,75,385,11,7,61
5180,-102,38,74,386,11,10,58
5180,-102,31,72,388,14,9,57
5180,-102,21,70,391,15,6,54
5180,-102,30,72,389,13,10,57
5180,-102,40,73,388,13,7,58
5180,-102,58,75,385,11,8,61
5180,-102,41,75,386,12,11,62
5180,-102,28,69,391,16,11,56
5180,-102,43,75,386,12,9,60
5180,-102,34,70,390,15,9,56
5180,-102,39,74,387,12,8,59
5180,-102,42,74,387,12,7,59
5180,-102,26,70,390,14,8,55
5180,-102,37,74,387,14,8,58
5180,-102,37,72,388,13,8,57
5180,-102,46,75,386,10,9,61
5180,-102,53,75,386,12,8,62
5180,-102,32,72,388,14,10,58
5180,-102,38,74,387,13,10,59
5180,-102,24,71,389,15,9,57
5180,-102,28,73,387,13,8,57
5180,-102,44,74,387,13,10,60
5180,-102,44,75,386,11,9,60
5180,-102,28,71,389,13,10,57
5180,-102,51,74,387,12,8,60
5180,-102,40,74,386,12,8,59
5180,-102,39,74,387,13,9,59
5180,-102,33,72,389,14,9,57
5180,-102,29,73,388,13,9,57
5180,-102,35,71,389,13,10,57
5180,-102,22,72,389,13,8,56
5180,-102,34,74,387,12,7,59
5180,-102,35,74,387,13,10,59
5180,-102,34,73,387,14,9,58
5180,-102,32,74,386,12,10,58
5180,-102,44,75,385,10,8,59
5180,-102,21,73,388,13,6,55
5180,-102,40,75,385,10,8,58
5180,-102,42,76,385,11,9,60
5180,-102,44,75,385,11,9,59
5180,-102,27,73,387,12,7,55
5180,-102,29,71,390,15,9,57
5180,-102,42,75,386,12,9,59
5180,-102,44,76,385,10,9,59
5180,-102,31,74,387,13,10,57
5180,-102,32,73,387,13,8,57
5180,-102,43,75,386,10,7,59
5180,-102,37,74,387,13,9,58
5180,-102,33,75,385,11,8,59
5180,-102,40,75,385,12,9,59
5180,-102,50,76,384,11,10,60
5180,-102,22,71,389,13,8,54
5180,-102,48,75,385,12,9,60
5180,-102,48,75,385,11,9,60
5180,-102,58,77,383,10,10,62
5180,-102,37,74,387,13,10,58
5180,-102,44,75,385,12,10,59
5180,-102,63,76,385,10,11,61
5180,-102,30,73,387,14,8,56
5180,-102,33,73,387,13,8,57
5180,-102,66,75,385,12,7,61
5180,-102,44,75,386,11,8,59
5180,-102,22,71,389,15,6,55
5180,-102,34,75,385,11,8,59
5180,-102,21,69,391,14,10,53
5180,-102,41,74,387,13,9,58
5180,-102,50,76,385,10,8,60
5180,-102,30,73,387,13,11,57
5180,-102,28,72,389,15,10,56
5180,-102,49,76,385,12,8,60
5180,-102,38,74,387,11,7,58
5180,-102,30,73,387,11,8,57
5180,-102,43,76,384,10,7,59
5180,-102,72,77,383,10,9,63
5180,-102,36,75,386,12,9,58
5180,-102,26,74,386,12,9,57
5180,-102,40,76,384,10,8,60
5180,-102,18,71,389,14,8,53
5180,-102,30,74,386,11,8,58
5180,-102,40,74,386,12,11,58
5180,-102,32,74,386,13,8,57
5180,-102,54,76,384,12,9,60
5180,-102,47,75,386,11,9,59
5180,-102,53,74,387,12,9,58
5180,-102,32,74,386,13,8,57
5180,-102,38,75,386,11,9,59
5180,-102,41,74,387,12,7,58
5180,-102,30,73,387,13,9,57
5180,-102,43,77,383,10,9,60
5180,-102,37,74,387,12,8,58
5180,-102,24,70,391,12,8,54
5180,-102,34,73,387,14,9,56
5180,-102,34,72,388,13,8,58
5180,-102,43,77,384,9,10,60
5180,-102,46,77,384,11,8,59
5180,-102,36,78,383,9,8,59
5180,-102,48,75,385,10,11,59
5180,-102,41,76,384,9,8,59
5180,-102,30,76,385,11,8,58
5180,-102,33,75,385,11,8,59
5180,-102,17,70,390,14,8,51
5180,-102,39,76,384,11,7,58
5180,-102,29,76,384,10,9,58
5180,-102,44,76,385,10,11,59
5180,-102,34,76,384,11,9,58
5180,-102,41,76,385,11,9,58
5180,-102,55,76,384,11,11,61
5180,-102,46,78,382,10,6,60
5180,-102,34,77,383,9,9,59
5180,-102,36,76,384,10,9,58
5180,-102,20,71,389,16,9,52
5180,-102,45,77,383,10,8,59
5180,-102,28,76,385,10,7,57
5180,-102,43,75,386,12,10,59
5180,-102,33,75,385,11,8,57
5180,-102,38,78,383,10,8,60
5180,-102,63,79,381,9,9,61
5180,-102,36,75,385,12,9,59
5180,-102,39,77,384,11,10,59
5180,-102,37,76,384,10,8,58
5180,-102,42,75,385,11,10,57
5180,-102,30,75,386,11,8,55
5180,-102,51,78,383,9,9,60
5180,-102,37,75,385,9,7,57
5180,-102,36,77,384,9,10,58
5180,-102,48,77,384,10,10,59
5180,-102,36,77,383,10,8,59
5180,-102,38,77,383,10,7,57
5180,-102,40,77,384,11,9,59
5180,-102,39,77,384,9,7,59
5180,-102,34,77,383,11,8,59
5180,-102,39,78,383,10,10,59
5180,-102,41,78,382,9,9,60
5180,-102,32,75,385,12,8,57
5180,-102,51,77,383,10,10,59
5180,-102,67,79,382,10,9,60
5180,-102,56,76,384,11,10,61
5180,-102,35,75,385,11,10,58
5180,-102,33,76,385,11,10,59
5180,-102,46,76,384,11,8,59
5180,-102,26,72,389,15,9,54
5180,-102,44,77,383,10,10,60
5180,-102,27,76,384,11,8,57
5180,-102,17,71,390,14,11,52
5180,-102,38,76,385,11,7,58
5180,-102,36,76,385,11,8,59
5180,-102,82,77,384,10,11,62
5180,-102,64,77,383,10,9,60
5180,-102,35,76,384,10,9,58
5180,-102,49,77,384,10,7,58
5180,-102,22,72,389,15,10,55
5180,-102,38,78,382,8,8,61
5180,-102,35,76,384,9,7,58
5180,-102,64,77,384,11,10,62
5180,-102,42,75,386,11,9,57
5180,-102,29,76,384,11,8,57
5180,-102,44,74,387,13,12,59
5180,-102,49,78,383,10,8,60
5180,-102,38,77,384,11,11,59
5180,-102,74,77,384,10,10,62
5180,-102,33,77,383,10,9,59
5180,-102,34,75,385,12,10,58
5180,-102,45,77,384,10,9,60
5180,-102,16,70,391,18,9,52
5180,-102,52,77,383,9,9,62
5180,-102,45,79,382,9,9,60
5180,-102,43,77,383,10,5,59
5180,-102,29,76,385,11,8,57
5180,-102,49,79,381,8,8,62
5180,-102,57,77,384,10,9,61
5180,-102,37,77,384,9,9,59
5180,-102,24,75,385,12,8,55
5180,-102,40,76,385,11,7,59
5180,-102,27,72,389,14,8,54
5180,-102,36,76,385,11,8,58
5180,-102,38,76,385,10,7,57
5180,-102,59,78,383,9,6,60
5180,-102,35,76,384,10,10,59
5180,-102,37,78,383,10,7,60
5180,-102,52,77,384,10,13,62
5180,-102,40,77,384,9,9,59
5180,-102,35,76,385,10,7,57
5180,-102,40,77,383,10,6,59
5180,-102,28,75,385,11,9,57
5180,-102,37,76,384,11,9,58
5180,-102,41,77,384,10,9,59
5180,-102,31,74,387,11,8,57
5180,-102,38,76,384,11,10,59
5180,-102,47,76,385,11,9,60
5180,-102,48,75,385,13,9,58
5180,-102,37,75,385,11,8,59
5180,-102,34,74,387,12,9,56
5180,-102,38,74,387,12,9,58
5180,-102,33,75,386,12,7,56
5180,-102,44,78,383,9,8,60
5180,-102,37,77,384,10,10,59
5180,-102,21,73,388,11,7,56
5180,-102,24,75,386,11,8,56
5180,-102,34,76,385,11,10,59
5180,-102,49,78,382,9,8,61
5180,-102,34,75,385,11,8,57
5180,-102,29,76,384,12,9,58
5180,-102,39,77,383,11,8,59
5180,-102,45,79,381,8,9,62
5180,-102,36,75,385,12,9,57
5180,-102,36,75,385,10,9,59
5180,-102,41,77,384,10,10,59
5180,-102,47,78,383,10,9,61
5180,-102,38,76,385,11,7,58
5180,-102,31,75,386,13,10,58
5180,-102,41,76,385,12,8,58
5180,-102,29,73,388,13,11,58
5180,-102,75,77,384,12,9,61
5180,-102,38,76,384,10,11,59
5180,-102,36,77,383,10,9,59
5180,-102,57,77,383,10,9,62
5180,-102,50,77,383,10,10,60
5180,-102,45,78,382,9,8,60
5180,-102,83,78,382,10,9,61
5180,-102,21,73,387,12,8,54
5180,-102,33,77,383,10,9,59
5180,-102,30,75,386,11,9,56
5805,-102,59,83,377,9,8,58
5805,-102,67,81,379,10,11,58
5805,-102,126,84,376,9,10,60
5805,-102,118,83,377,8,8,59
5805,-102,83,81,379,12,9,57
5805,-102,100,82,378,10,8,60
5805,-102,99,83,378,11,9,59
5805,-102,95,82,378,10,9,58
5805,-102,93,83,378,9,8,59
5805,-102,56,82,378,8,10,58
5805,-102,71,82,379,11,11,59
5805,-102,79,83,377,11,10,61
5805,-102,71,84,377,11,11,61
5805,-102,70,79,382,13,11,57
5805,-102,79,81,380,12,9,57
5805,-102,85,80,380,9,9,57
5805,-102,109,83,377,9,7,58
5805,-102,100,82,378,8,10,57
5805,-102,153,86,375,9,8,62
5805,-102,98,84,376,12,10,59
5805,-102,107,85,375,13,8,60
5805,-102,58,83,377,11,7,58
5805,-102,63,84,377,9,10,59
5805,-102,73,83,377,11,8,58
5805,-102,81,85,376,11,8,60
5805,-102,79,83,378,10,8,58
5805,-102,81,82,378,11,9,57
5805,-102,91,84,376,11,12,61
5805,-102,114,84,377,12,11,60
5805,-102,75,82,378,11,9,59
5805,-102,88,85,376,10,10,60
5805,-102,92,84,377,12,10,59
5805,-102,86,83,377,12,8,58
5805,-102,89,84,377,10,10,59
5805,-102,77,82,378,11,6,57
5805,-102,80,83,377,12,9,59
5805,-102,78,83,377,12,11,58
5805,-102,113,84,377,10,11,60
5805,-102,95,83,377,10,11,59
5805,-102,69,82,378,11,10,58
5805,-102,114,84,376,10,8,59
5805,-102,117,84,376,8,8,60
5805,-102,94,84,377,11,9,59
5805,-102,90,83,378,12,10,58
5805,-102,56,82,379,12,11,57
5805,-102,80,85,376,10,8,60
5805,-102,73,83,378,12,9,58
5805,-102,93,83,378,9,9,58
5805,-102,86,83,378,10,9,59
5805,-102,110,83,378,10,10,59
5805,-102,95,83,377,12,8,58
5805,-102,86,83,377,10,9,58
5805,-102,110,85,376,12,8,59
5805,-102,48,82,378,11,10,58
5805,-102,81,85,375,10,8,61
5805,-102,43,81,379,12,9,57
5805,-102,63,83,378,11,9,58
5805,-102,71,83,378,10,8,58
5805,-102,56,81,379,11,8,55
5805,-102,143,86,375,11,10,62
5805,-102,109,82,378,11,10,59
5805,-102,96,83,378,10,9,59
5805,-102,82,82,378,9,8,57
5805,-102,83,83,378,11,10,58
5805,-102,55,81,379,10,9,57
5805,-102,56,84,377,10,7,58
5805,-102,78,84,377,9,9,60
5805,-102,62,82,378,10,9,57
5805,-102,91,85,376,12,10,61
5805,-102,124,85,375,9,11,61
5805,-102,74,82,379,13,12,59
5805,-102,113,81,379,11,9,58
5805,-102,147,83,377,10,10,61
5805,-102,108,82,379,10,10,59
5805,-102,99,83,377,10,10,60
5805,-102,106,84,376,9,9,60
5805,-102,61,81,380,10,8,56
5805,-102,73,82,379,11,10,57
5805,-102,84,83,378,10,8,58
5805,-102,89,85,375,9,10,61
5805,-102,89,84,377,11,10,60
5805,-102,56,82,378,10,11,58
5805,-102,108,85,375,9,7,60
5805,-102,115,84,376,10,10,59
5805,-102,106,84,376,10,10,59
5805,-102,76,83,377,9,11,60
5805,-102,78,84,376,11,8,58
5805,-102,42,82,379,12,8,57
5805,-102,64,82,378,10,9,58
5805,-102,77,83,377,9,9,58
5805,-102,101,84,377,11,9,59
5805,-102,60,83,378,12,9,58
5805,-102,52,79,381,11,9,54
5805,-102,97,82,379,11,9,58
5805,-102,92,83,377,9,10,58
5805,-102,86,82,379,12,8,58
5805,-102,88,82,379,13,11,59
5805,-102,102,83,377,12,12,59
5805,-102,53,83,378,8,12,60
5805,-102,60,83,377,11,10,58
5805,-102,75,84,377,10,10,59
5805,-102,83,83,378,8,10,59
5805,-102,74,81,380,10,10,57
5805,-102,66,82,378,9,11,57
5805,-102,131,85,375,9,8,60
5805,-102,104,83,378,7,12,59
5805,-102,93,82,378,10,11,58
5805,-102,114,85,376,9,8,60
5805,-102,72,81,379,10,10,57
5805,-102,54,83,377,9,10,59
5805,-102,61,82,378,10,10,59
5805,-102,90,84,377,10,7,59
5805,-102,106,83,378,11,11,59
5805,-102,77,84,377,10,9,59
5805,-102,93,83,377,11,8,59
5805,-102,85,83,377,10,8,59
5805,-102,122,86,375,8,9,61
5805,-102,76,82,378,13,11,58
5805,-102,88,83,377,11,10,59
5805,-102,68,82,378,10,9,58
5805,-102,41,81,380,11,8,57
5805,-102,87,84,377,11,10,59
5805,-102,72,82,378,12,9,57
5805,-102,86,83,377,10,9,59
5805,-102,93,84,377,10,9,60
5805,-102,51,81,379,10,7,55
5805,-102,90,83,377,10,10,59
5805,-102,133,84,377,12,10,59
5805,-102,100,84,377,11,9,59
5805,-102,97,84,376,10,9,58
5805,-102,80,79,381,11,8,56
5805,-102,78,82,379,13,12,61
5805,-102,65,81,379,11,7,57
5805,-102,36,81,379,12,10,59
5805,-102,66,81,379,12,9,58
5805,-102,79,82,378,11,9,58
5805,-102,96,80,380,12,11,59
5805,-102,85,81,379,8,11,58
5805,-102,107,81,379,11,11,58
5805,-102,104,82,378,11,8,60
5805,-102,99,81,379,10,11,59
5805,-102,88,82,379,11,11,60
5805,-102,73,81,379,10,10,58
5805,-102,46,82,378,10,9,59
5805,-102,79,82,379,11,9,60
5805,-102,86,81,379,9,11,58
5805,-102,59,81,380,11,10,58
5805,-102,89,82,378,11,10,59
5805,-102,112,80,380,11,10,58
5805,-102,96,81,379,11,9,60
5805,-102,110,82,379,11,7,59
5805,-102,92,82,379,9,9,58
5805,-102,97,81,379,10,10,58
5805,-102,106,82,378,12,9,59
5805,-102,67,82,379,11,10,59
5805,-102,62,83,378,10,8,59
5805,-102,80,81,380,10,10,59
5805,-102,56,80,380,9,8,57
5805,-102,98,80,380,13,10,58
5805,-102,82,78,382,12,10,57
5805,-102,122,82,378,11,8,60
5805,-102,127,82,378,11,10,59
5805,-102,105,83,378,12,9,59
5805,-102,95,82,378,11,9,59
5805,-102,74,81,379,11,9,58
5805,-102,62,82,379,9,8,59
5805,-102,37,80,381,10,10,58
5805,-102,96,83,378,12,10,59
5805,-102,84,81,379,12,8,58
5805,-102,140,83,378,10,10,61
5805,-102,86,81,380,11,12,59
5805,-102,106,80,380,11,10,57
5805,-102,88,81,380,11,11,59
5805,-102,103,81,379,12,11,59
5805,-102,114,82,379,9,10,60
5805,-102,74,81,380,9,11,59
5805,-102,77,81,379,13,10,59
5805,-102,77,82,379,11,9,59
5805,-102,42,80,380,12,12,57
5805,-102,73,80,381,12,9,57
5805,-102,107,83,377,10,9,60
5805,-102,109,81,379,11,9,59
5805,-102,122,82,379,10,9,59
5805,-102,114,83,377,11,9,60
5805,-102,92,82,378,13,9,58
5805,-102,85,83,378,12,8,58
5805,-102,55,82,378,11,8,56
5805,-102,65,83,378,11,7,58
5805,-102,44,82,379,11,10,58
5805,-102,76,84,377,10,7,57
5805,-102,63,83,378,10,7,58
5805,-102,97,85,376,12,10,61
5805,-102,115,83,377,11,8,58
5805,-102,93,83,378,9,8,58
5805,-102,84,82,379,10,10,57
5805,-102,78,82,378,12,8,58
5805,-102,86,83,377,11,9,59
5805,-102,95,85,376,11,8,60
5805,-102,97,83,377,11,9,58
5805,-102,76,84,377,11,10,61
5805,-102,94,85,375,11,9,61
5805,-102,89,83,377,10,8,59
5805,-102,95,83,378,11,11,60
5805,-102,81,83,378,11,9,59
5805,-102,99,84,376,10,8,59
5805,-102,99,83,378,11,10,60
5805,-102,87,83,377,9,10,59
5805,-102,121,84,376,10,9,59
5805,-102,81,84,376,11,10,59
5805,-102,85,83,377,9,11,59
5805,-102,63,83,377,11,10,59
5805,-102,78,83,377,10,11,59
5805,-102,116,84,376,11,8,60
5805,-102,79,84,377,10,9,61
5805,-102,97,82,379,11,9,58
5805,-102,79,82,378,9,10,59
5805,-102,82,83,377,11,8,59
5805,-102,61,81,379,11,8,56
5805,-102,65,82,378,11,8,57
5805,-102,96,84,377,8,7,60
5805,-102,52,80,381,11,8,57
5805,-102,85,82,379,11,10,59
5805,-102,63,83,378,12,9,59
5805,-102,44,81,379,11,7,57
5805,-102,89,83,377,11,8,59
5805,-102,90,82,378,11,9,58
5805,-102,93,82,378,12,9,58
5805,-102,84,83,378,8,8,59
5805,-102,82,82,379,11,10,59
5805,-102,125,84,377,11,10,62
5805,-102,57,82,378,12,7,58
5805,-102,66,83,377,13,9,60
5805,-102,57,84,377,11,10,60
5805,-102,67,82,379,12,9,59
5805,-102,77,83,378,12,8,59
5805,-102,86,83,377,12,10,60
5805,-102,76,82,378,12,10,58
5805,-102,75,81,379,11,9,57
5805,-102,71,81,379,12,9,57
5805,-102,79,82,378,12,10,58
5805,-102,88,84,376,10,11,60
5805,-102,76,83,378,12,8,59
5805,-102,58,82,379,11,9,58
5805,-102,57,80,380,10,9,56
5805,-102,77,84,377,10,9,60
5805,-102,94,82,379,10,9,59
5805,-102,68,82,379,11,9,57
5805,-102,81,82,379,10,8,57
5805,-102,53,81,379,11,7,56
5805,-102,79,81,379,11,7,56
5805,-102,106,84,377,10,8,58
5805,-102,78,82,378,11,8,57
5805,-102,80,81,380,12,9,58
5805,-102,74,83,377,10,10,59
5805,-102,83,83,377,10,12,59
5805,-102,82,84,377,12,10,59
5805,-102,61,82,378,12,7,58
5805,-102,96,84,377,12,9,60
5805,-102,50,82,378,11,8,58
5805,-102,94,84,376,11,9,59
5805,-102,80,82,378,11,9,57
5805,-102,90,81,379,12,9,58
5805,-102,88,81,379,11,10,57
5805,-102,91,84,377,11,10,59
5805,-102,80,83,377,12,10,60
5805,-102,68,82,378,12,10,58
5805,-102,65,83,378,10,9,58
5805,-102,38,83,378,11,10,59
5805,-102,114,83,377,10,9,60
5805,-102,76,81,379,12,9,57
5805,-102,110,82,378,12,9,59
5805,-102,101,81,379,14,10,59
5805,-102,108,82,378,14,9,59
5805,-102,136,84,376,14,9,60
5805,-102,114,82,379,11,10,59
5805,-102,80,82,378,11,9,58
5805,-102,120,85,375,11,8,61
5805,-102,51,81,379,12,10,58
5805,-102,72,83,377,11,8,59
5805,-102,69,83,378,13,9,59
5805,-102,72,82,378,14,8,58
5805,-102,111,82,379,11,10,59
5805,-102,90,80,381,12,9,56
5805,-102,92,83,378,11,10,59
5805,-102,123,83,378,12,9,59
5805,-102,91,82,378,12,8,58
5805,-102,128,85,376,11,8,60
5805,-102,88,84,377,13,11,60
5805,-102,47,80,380,12,9,56
5805,-102,69,82,378,12,8,57
5805,-102,44,81,379,12,7,56
5805,-102,69,82,378,11,7,58
5805,-102,86,83,378,13,8,58
5805,-102,83,81,380,13,8,58
5805,-102,89,80,380,11,7,57
5805,-102,83,82,379,14,10,58
5805,-102,81,81,379,9,9,57
5805,-102,75,80,380,14,9,57
5805,-102,77,83,377,12,10,60
5805,-102,75,85,376,12,10,61
5805,-102,79,83,378,14,9,59
5805,-102,78,83,378,12,10,58
5805,-102,88,84,377,11,9,59
5805,-102,102,83,378,11,10,60
5805,-102,78,82,378,12,9,57
5805,-102,130,84,377,11,10,60
5805,-102,98,83,377,11,8,59
5805,-102,98,82,379,12,9,58
5805,-102,97,84,377,10,10,59
5805,-102,73,84,377,11,11,60
5805,-102,55,80,381,13,10,55
5805,-102,50,83,377,12,8,57
5805,-102,56,83,378,13,9,58
5805,-102,87,84,377,10,10,59
5805,-102,82,82,379,13,11,59
5805,-102,102,83,377,12,8,59
5805,-102,86,81,380,13,9,57
5805,-102,83,82,379,12,9,59
5805,-102,106,82,379,10,11,60
5805,-102,56,80,380,14,9,56
5805,-102,66,82,378,12,9,58
5805,-102,62,82,379,11,9,59
5805,-102,66,82,379,11,10,58
5805,-102,62,82,379,11,10,58
5805,-102,92,81,379,12,10,59
5805,-102,79,81,379,13,10,58
5805,-102,111,83,377,11,8,59
5805,-102,108,82,379,12,8,58
5805,-102,121,83,378,11,9,59
5805,-102,67,79,381,12,9,55
5805,-102,96,84,377,11,8,59
5805,-102,68,84,376,13,10,60
5805,-102,76,83,378,13,12,58
5805,-102,56,83,377,12,8,59
5805,-102,70,81,379,13,9,58
5805,-102,82,83,378,10,9,57
5805,-102,91,83,378,10,9,58
5805,-102,128,85,375,11,10,62
5805,-102,107,82,379,11,10,58
5805,-102,103,84,377,12,9,59
5805,-102,119,83,377,13,8,59
5805,-102,53,82,379,13,8,57
5805,-102,90,84,376,12,9,59
5805,-102,78,84,377,12,11,60
5805,-102,80,82,379,11,9,58
5805,-102,49,82,378,11,9,58
5805,-102,46,80,380,14,9,56
5805,-102,73,82,379,12,11,59
5805,-102,110,83,378,12,10,58
5805,-102,96,81,380,13,11,58
5805,-102,107,84,376,13,9,61
5805,-102,78,82,379,13,10,58
5805,-102,118,85,375,11,8,61
5805,-102,68,84,376,11,8,59
5805,-102,54,79,381,13,9,57
5805,-102,52,84,377,9,10,59
5805,-102,95,84,377,10,11,60
5805,-102,64,84,377,11,9,59
5805,-102,121,83,377,10,10,60
5805,-102,122,83,377,12,10,59
5805,-102,101,83,377,11,10,60
5805,-102,126,84,376,10,12,61
5805,-102,97,83,378,12,9,59
5805,-102,76,83,378,12,9,58
5805,-102,72,82,378,10,8,58
5805,-102,80,82,378,10,7,59
5805,-102,94,85,376,9,7,60
5805,-102,78,81,380,13,9,57
5805,-102,73,82,378,10,8,57
5805,-102,54,83,377,11,9,57
5805,-102,86,82,379,11,8,57
5805,-102,134,85,376,14,10,60
5805,-102,69,82,378,12,9,58
5805,-102,91,83,378,13,8,60
5805,-102,57,83,377,11,10,58
5805,-102,76,84,376,13,10,60
5805,-102,79,84,377,11,9,59
